index_row,Hospital_ID,Spezialisierung,value
314727,ID1831,Psychosomatik_Psychotherapie,22.0
314733,ID1837,Psychosomatik_Psychotherapie,20.0
314740,ID1844,Psychosomatik_Psychotherapie,46.0
314742,ID1846,Psychosomatik_Psychotherapie,18.0
314744,ID1848,Psychosomatik_Psychotherapie,177.0
314745,ID1849,Psychosomatik_Psychotherapie,18.0
314751,ID1855,Psychosomatik_Psychotherapie,82.0
314763,ID1867,Psychosomatik_Psychotherapie,158.0
314765,ID1869,Psychosomatik_Psychotherapie,135.0
314767,ID1871,Psychosomatik_Psychotherapie,20.0
314768,ID1872,Psychosomatik_Psychotherapie,75.0
314770,ID1874,Psychosomatik_Psychotherapie,170.0
314772,ID1876,Psychosomatik_Psychotherapie,135.0
314775,ID1879,Psychosomatik_Psychotherapie,98.0
314790,ID1894,Psychosomatik_Psychotherapie,50.0
314808,ID1912,Psychosomatik_Psychotherapie,20.0
314814,ID1918,Psychosomatik_Psychotherapie,60.0
314823,ID1927,Psychosomatik_Psychotherapie,18.0
314826,ID1930,Psychosomatik_Psychotherapie,70.0
314830,ID1934,Psychosomatik_Psychotherapie,29.0
314835,ID1939,Psychosomatik_Psychotherapie,60.0
314836,ID1940,Psychosomatik_Psychotherapie,190.0
314845,ID1949,Psychosomatik_Psychotherapie,41.0
314857,ID1961,Psychosomatik_Psychotherapie,76.0
314861,ID1965,Psychosomatik_Psychotherapie,116.0
314865,ID1969,Psychosomatik_Psychotherapie,24.0
314866,ID1970,Psychosomatik_Psychotherapie,25.0
314871,ID1975,Psychosomatik_Psychotherapie,30.0
314879,ID1983,Psychosomatik_Psychotherapie,27.0
314881,ID1985,Psychosomatik_Psychotherapie,31.0
314889,ID1993,Psychosomatik_Psychotherapie,44.0
314894,ID1998,Psychosomatik_Psychotherapie,18.0
314897,ID2001,Psychosomatik_Psychotherapie,34.0
314906,ID2010,Psychosomatik_Psychotherapie,25.0
314908,ID2012,Psychosomatik_Psychotherapie,145.0
314912,ID2016,Psychosomatik_Psychotherapie,68.0
314915,ID2019,Psychosomatik_Psychotherapie,86.0
314917,ID2021,Psychosomatik_Psychotherapie,22.0
314928,ID2032,Psychosomatik_Psychotherapie,28.0
314944,ID2048,Psychosomatik_Psychotherapie,33.0
314945,ID2049,Psychosomatik_Psychotherapie,18.0
314952,ID2056,Psychosomatik_Psychotherapie,90.0
314963,ID2067,Psychosomatik_Psychotherapie,20.0
314978,ID2082,Psychosomatik_Psychotherapie,285.0
314984,ID2088,Psychosomatik_Psychotherapie,240.0
314993,ID2097,Psychosomatik_Psychotherapie,36.0
314998,ID2102,Psychosomatik_Psychotherapie,50.0
315003,ID2107,Psychosomatik_Psychotherapie,62.0
315007,ID2111,Psychosomatik_Psychotherapie,23.0
315015,ID2119,Psychosomatik_Psychotherapie,30.0
315018,ID2122,Psychosomatik_Psychotherapie,20.0
315029,ID2133,Psychosomatik_Psychotherapie,59.0
315041,ID2145,Psychosomatik_Psychotherapie,55.0
315042,ID2146,Psychosomatik_Psychotherapie,106.0
315043,ID2147,Psychosomatik_Psychotherapie,105.0
315047,ID2151,Psychosomatik_Psychotherapie,60.0
315049,ID2153,Psychosomatik_Psychotherapie,42.0
315050,ID2154,Psychosomatik_Psychotherapie,60.0
315060,ID2164,Psychosomatik_Psychotherapie,146.0
315062,ID2166,Psychosomatik_Psychotherapie,66.0
315064,ID2168,Psychosomatik_Psychotherapie,38.0
315073,ID2177,Psychosomatik_Psychotherapie,20.0
315086,ID2190,Psychosomatik_Psychotherapie,32.0
315098,ID2202,Psychosomatik_Psychotherapie,12.0
315130,ID2234,Psychosomatik_Psychotherapie,34.0
315137,ID2241,Psychosomatik_Psychotherapie,3.0
315138,ID2242,Psychosomatik_Psychotherapie,15.0
315145,ID2249,Psychosomatik_Psychotherapie,35.0
315152,ID2256,Psychosomatik_Psychotherapie,18.0
315160,ID2264,Psychosomatik_Psychotherapie,65.0
315164,ID2268,Psychosomatik_Psychotherapie,12.0
315189,ID2293,Psychosomatik_Psychotherapie,4.0
315193,ID2297,Psychosomatik_Psychotherapie,60.0
315207,ID2311,Psychosomatik_Psychotherapie,28.0
315222,ID2326,Psychosomatik_Psychotherapie,20.0
315225,ID2329,Psychosomatik_Psychotherapie,21.0
315229,ID2333,Psychosomatik_Psychotherapie,20.0
315230,ID2334,Psychosomatik_Psychotherapie,18.0
315232,ID2336,Psychosomatik_Psychotherapie,23.0
315245,ID2349,Psychosomatik_Psychotherapie,32.0
315252,ID2356,Psychosomatik_Psychotherapie,12.0
315264,ID2368,Psychosomatik_Psychotherapie,21.0
315274,ID2378,Psychosomatik_Psychotherapie,20.0
315289,ID2393,Psychosomatik_Psychotherapie,67.0
315293,ID2397,Psychosomatik_Psychotherapie,9.0
315300,ID2404,Psychosomatik_Psychotherapie,18.0
315335,ID2439,Psychosomatik_Psychotherapie,17.0
315337,ID2441,Psychosomatik_Psychotherapie,44.0
315365,ID2469,Psychosomatik_Psychotherapie,24.0
315406,ID2510,Psychosomatik_Psychotherapie,76.0
315444,ID2548,Psychosomatik_Psychotherapie,28.0
315446,ID2550,Psychosomatik_Psychotherapie,32.0
315461,ID2565,Psychosomatik_Psychotherapie,25.0
315495,ID2599,Psychosomatik_Psychotherapie,20.0
315519,ID2623,Psychosomatik_Psychotherapie,20.0
315525,ID2629,Psychosomatik_Psychotherapie,25.0
315528,ID2632,Psychosomatik_Psychotherapie,20.0
315529,ID2633,Psychosomatik_Psychotherapie,93.0
315536,ID2640,Psychosomatik_Psychotherapie,20.0
315557,ID2661,Psychosomatik_Psychotherapie,26.0
315565,ID2669,Psychosomatik_Psychotherapie,40.0
315585,ID2689,Psychosomatik_Psychotherapie,58.0
315590,ID2694,Psychosomatik_Psychotherapie,12.0
315596,ID2700,Psychosomatik_Psychotherapie,16.0
315601,ID2705,Psychosomatik_Psychotherapie,23.0
315607,ID2711,Psychosomatik_Psychotherapie,13.0
315610,ID2714,Psychosomatik_Psychotherapie,36.0
315620,ID2724,Psychosomatik_Psychotherapie,50.0
315634,ID2738,Psychosomatik_Psychotherapie,18.0
315649,ID2753,Psychosomatik_Psychotherapie,30.0
315656,ID2760,Psychosomatik_Psychotherapie,36.0
315783,ID118,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,17.0
316681,ID1016,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,25.0
316889,ID1224,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,75.0
317436,ID1771,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,29.0
317524,ID1859,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,10.0
317539,ID1874,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,136.0
317541,ID1876,Psychosomatik_Psychotherapie_Schwerpunkt_Kinder-_und_Jugendpsychosomatik,26.0
323995,ID23,Nuklearmedizin,9.0
324020,ID48,Nuklearmedizin,6.0
324161,ID189,Nuklearmedizin,7.0
324203,ID231,Nuklearmedizin,4.0
324243,ID271,Nuklearmedizin,6.0
324249,ID277,Nuklearmedizin,7.0
324259,ID287,Nuklearmedizin,10.0
324300,ID328,Nuklearmedizin,3.0
324313,ID341,Nuklearmedizin,6.0
324331,ID359,Nuklearmedizin,4.0
324345,ID373,Nuklearmedizin,15.0
324362,ID390,Nuklearmedizin,9.0
324369,ID397,Nuklearmedizin,5.0
324391,ID419,Nuklearmedizin,2.0
324432,ID460,Nuklearmedizin,4.0
324445,ID473,Nuklearmedizin,4.0
324470,ID498,Nuklearmedizin,5.0
324496,ID524,Nuklearmedizin,8.0
324499,ID527,Nuklearmedizin,4.0
324507,ID535,Nuklearmedizin,8.0
324538,ID566,Nuklearmedizin,10.0
324617,ID645,Nuklearmedizin,14.0
324646,ID674,Nuklearmedizin,14.0
324654,ID682,Nuklearmedizin,6.0
324743,ID771,Nuklearmedizin,10.0
324789,ID817,Nuklearmedizin,5.0
324804,ID832,Nuklearmedizin,2.0
324807,ID835,Nuklearmedizin,10.0
324823,ID851,Nuklearmedizin,5.0
324839,ID867,Nuklearmedizin,4.0
324854,ID882,Nuklearmedizin,4.0
324874,ID902,Nuklearmedizin,4.0
324876,ID904,Nuklearmedizin,62.0
324898,ID926,Nuklearmedizin,7.0
324939,ID967,Nuklearmedizin,7.0
324957,ID985,Nuklearmedizin,5.0
324961,ID989,Nuklearmedizin,3.0
324975,ID1003,Nuklearmedizin,5.0
325008,ID1036,Nuklearmedizin,12.0
325017,ID1045,Nuklearmedizin,10.0
325063,ID1091,Nuklearmedizin,8.0
325138,ID1166,Nuklearmedizin,4.0
325273,ID1301,Nuklearmedizin,3.0
325278,ID1306,Nuklearmedizin,10.0
325297,ID1325,Nuklearmedizin,8.0
325303,ID1331,Nuklearmedizin,8.0
325355,ID1383,Nuklearmedizin,6.0
325361,ID1389,Nuklearmedizin,3.0
325376,ID1404,Nuklearmedizin,7.0
325407,ID1435,Nuklearmedizin,4.0
325420,ID1448,Nuklearmedizin,3.0
325446,ID1474,Nuklearmedizin,5.0
325449,ID1477,Nuklearmedizin,17.0
325475,ID1503,Nuklearmedizin,8.0
325526,ID1554,Nuklearmedizin,12.0
325591,ID1619,Nuklearmedizin,3.0
325632,ID1660,Nuklearmedizin,10.0
325646,ID1674,Nuklearmedizin,3.0
325735,ID1763,Nuklearmedizin,14.0
325741,ID1769,Nuklearmedizin,10.0
325875,ID1903,Nuklearmedizin,6.0
325880,ID1908,Nuklearmedizin,3.0
325923,ID1951,Nuklearmedizin,6.0
325925,ID1953,Nuklearmedizin,8.0
325955,ID1983,Nuklearmedizin,4.0
325959,ID1987,Nuklearmedizin,6.0
325993,ID2021,Nuklearmedizin,8.0
326004,ID2032,Nuklearmedizin,9.0
326048,ID2076,Nuklearmedizin,11.0
326086,ID2114,Nuklearmedizin,13.0
326150,ID2178,Nuklearmedizin,3.0
326164,ID2192,Nuklearmedizin,10.0
326174,ID2202,Nuklearmedizin,15.0
326195,ID2223,Nuklearmedizin,15.0
326257,ID2285,Nuklearmedizin,10.0
326298,ID2326,Nuklearmedizin,10.0
326301,ID2329,Nuklearmedizin,6.0
326308,ID2336,Nuklearmedizin,3.0
326357,ID2385,Nuklearmedizin,10.0
326410,ID2438,Nuklearmedizin,10.0
326457,ID2485,Nuklearmedizin,4.0
326476,ID2504,Nuklearmedizin,20.0
326522,ID2550,Nuklearmedizin,17.0
326571,ID2599,Nuklearmedizin,18.0
326598,ID2626,Nuklearmedizin,6.0
326606,ID2634,Nuklearmedizin,6.0
326612,ID2640,Nuklearmedizin,9.0
326668,ID2696,Nuklearmedizin,6.0
326672,ID2700,Nuklearmedizin,3.0
326673,ID2701,Nuklearmedizin,11.0
326676,ID2704,Nuklearmedizin,5.0
326683,ID2711,Nuklearmedizin,4.0
326719,ID2747,Nuklearmedizin,15.0
329049,ID2308,Nuklearmedizin_Schwerpunkt_Strahlenheilkunde,1.0
329533,ID23,Strahlenheilkunde,30.0
329548,ID38,Strahlenheilkunde,9.0
329665,ID155,Strahlenheilkunde,20.0
329699,ID189,Strahlenheilkunde,22.0
329739,ID229,Strahlenheilkunde,29.0
329746,ID236,Strahlenheilkunde,13.0
329781,ID271,Strahlenheilkunde,14.0
329786,ID276,Strahlenheilkunde,3.0
329797,ID287,Strahlenheilkunde,10.0
329838,ID328,Strahlenheilkunde,1.0
329851,ID341,Strahlenheilkunde,3.0
329858,ID348,Strahlenheilkunde,7.0
329869,ID359,Strahlenheilkunde,14.0
329883,ID373,Strahlenheilkunde,8.0
329900,ID390,Strahlenheilkunde,12.0
329907,ID397,Strahlenheilkunde,2.0
329910,ID400,Strahlenheilkunde,5.0
329921,ID411,Strahlenheilkunde,24.0
329930,ID420,Strahlenheilkunde,4.0
329940,ID430,Strahlenheilkunde,1.0
329964,ID454,Strahlenheilkunde,2.0
329970,ID460,Strahlenheilkunde,15.0
329985,ID475,Strahlenheilkunde,13.0
329987,ID477,Strahlenheilkunde,12.0
329998,ID488,Strahlenheilkunde,25.0
330004,ID494,Strahlenheilkunde,18.0
330019,ID509,Strahlenheilkunde,9.0
330034,ID524,Strahlenheilkunde,39.0
330036,ID526,Strahlenheilkunde,1.0
330037,ID527,Strahlenheilkunde,11.0
330045,ID535,Strahlenheilkunde,39.0
330052,ID542,Strahlenheilkunde,4.0
330076,ID566,Strahlenheilkunde,13.0
330120,ID610,Strahlenheilkunde,1.0
330144,ID634,Strahlenheilkunde,63.0
330184,ID674,Strahlenheilkunde,20.0
330192,ID682,Strahlenheilkunde,34.0
330204,ID694,Strahlenheilkunde,8.0
330236,ID726,Strahlenheilkunde,7.0
330267,ID757,Strahlenheilkunde,8.0
330276,ID766,Strahlenheilkunde,15.0
330281,ID771,Strahlenheilkunde,31.0
330283,ID773,Strahlenheilkunde,7.0
330316,ID806,Strahlenheilkunde,31.0
330343,ID833,Strahlenheilkunde,2.0
330345,ID835,Strahlenheilkunde,8.0
330348,ID838,Strahlenheilkunde,4.0
330361,ID851,Strahlenheilkunde,2.0
330366,ID856,Strahlenheilkunde,5.0
330377,ID867,Strahlenheilkunde,4.0
330392,ID882,Strahlenheilkunde,18.0
330406,ID896,Strahlenheilkunde,16.0
330412,ID902,Strahlenheilkunde,17.0
330414,ID904,Strahlenheilkunde,30.0
330431,ID921,Strahlenheilkunde,10.0
330441,ID931,Strahlenheilkunde,12.0
330452,ID942,Strahlenheilkunde,8.0
330470,ID960,Strahlenheilkunde,18.0
330477,ID967,Strahlenheilkunde,20.0
330495,ID985,Strahlenheilkunde,12.0
330499,ID989,Strahlenheilkunde,8.0
330503,ID993,Strahlenheilkunde,4.0
330513,ID1003,Strahlenheilkunde,3.0
330527,ID1017,Strahlenheilkunde,16.0
330532,ID1022,Strahlenheilkunde,4.0
330546,ID1036,Strahlenheilkunde,22.0
330564,ID1054,Strahlenheilkunde,6.0
330662,ID1152,Strahlenheilkunde,11.0
330676,ID1166,Strahlenheilkunde,20.0
330756,ID1246,Strahlenheilkunde,3.0
330778,ID1268,Strahlenheilkunde,10.0
330816,ID1306,Strahlenheilkunde,19.0
330835,ID1325,Strahlenheilkunde,15.0
330841,ID1331,Strahlenheilkunde,24.0
330893,ID1383,Strahlenheilkunde,43.0
330897,ID1387,Strahlenheilkunde,10.0
330924,ID1414,Strahlenheilkunde,7.0
330927,ID1417,Strahlenheilkunde,12.0
330932,ID1422,Strahlenheilkunde,7.0
330945,ID1435,Strahlenheilkunde,2.0
330984,ID1474,Strahlenheilkunde,15.0
330987,ID1477,Strahlenheilkunde,34.0
331013,ID1503,Strahlenheilkunde,62.0
331019,ID1509,Strahlenheilkunde,8.0
331064,ID1554,Strahlenheilkunde,36.0
331103,ID1593,Strahlenheilkunde,11.0
331116,ID1606,Strahlenheilkunde,9.0
331129,ID1619,Strahlenheilkunde,10.0
331170,ID1660,Strahlenheilkunde,30.0
331184,ID1674,Strahlenheilkunde,20.0
331215,ID1705,Strahlenheilkunde,18.0
331273,ID1763,Strahlenheilkunde,44.0
331279,ID1769,Strahlenheilkunde,24.0
331348,ID1838,Strahlenheilkunde,1.0
331405,ID1895,Strahlenheilkunde,4.0
331461,ID1951,Strahlenheilkunde,15.0
331463,ID1953,Strahlenheilkunde,18.0
331465,ID1955,Strahlenheilkunde,2.0
331493,ID1983,Strahlenheilkunde,17.0
331497,ID1987,Strahlenheilkunde,16.0
331500,ID1990,Strahlenheilkunde,16.0
331525,ID2015,Strahlenheilkunde,1.0
331531,ID2021,Strahlenheilkunde,49.0
331542,ID2032,Strahlenheilkunde,10.0
331549,ID2039,Strahlenheilkunde,3.0
331586,ID2076,Strahlenheilkunde,19.0
331624,ID2114,Strahlenheilkunde,36.0
331699,ID2189,Strahlenheilkunde,22.0
331702,ID2192,Strahlenheilkunde,24.0
331712,ID2202,Strahlenheilkunde,37.0
331725,ID2215,Strahlenheilkunde,10.0
331733,ID2223,Strahlenheilkunde,33.0
331734,ID2224,Strahlenheilkunde,2.0
331743,ID2233,Strahlenheilkunde,5.0
331766,ID2256,Strahlenheilkunde,18.0
331795,ID2285,Strahlenheilkunde,7.0
331828,ID2318,Strahlenheilkunde,1.0
331836,ID2326,Strahlenheilkunde,25.0
331839,ID2329,Strahlenheilkunde,26.0
331855,ID2345,Strahlenheilkunde,9.0
331895,ID2385,Strahlenheilkunde,13.0
331907,ID2397,Strahlenheilkunde,13.0
331947,ID2437,Strahlenheilkunde,46.0
331950,ID2440,Strahlenheilkunde,12.0
331952,ID2442,Strahlenheilkunde,2.0
331958,ID2448,Strahlenheilkunde,10.0
331995,ID2485,Strahlenheilkunde,14.0
332014,ID2504,Strahlenheilkunde,37.0
332051,ID2541,Strahlenheilkunde,28.0
332057,ID2547,Strahlenheilkunde,9.0
332060,ID2550,Strahlenheilkunde,31.0
332075,ID2565,Strahlenheilkunde,5.0
332102,ID2592,Strahlenheilkunde,22.0
332109,ID2599,Strahlenheilkunde,42.0
332141,ID2631,Strahlenheilkunde,12.0
332144,ID2634,Strahlenheilkunde,30.0
332150,ID2640,Strahlenheilkunde,24.0
332174,ID2664,Strahlenheilkunde,10.0
332197,ID2687,Strahlenheilkunde,5.0
332206,ID2696,Strahlenheilkunde,29.0
332209,ID2699,Strahlenheilkunde,34.0
332210,ID2700,Strahlenheilkunde,31.0
332214,ID2704,Strahlenheilkunde,8.0
332221,ID2711,Strahlenheilkunde,22.0
332241,ID2731,Strahlenheilkunde,1.0
335693,ID645,Strahlenheilkunde_Schwerpunkt_Radiologie,10.0
336431,ID1383,Strahlenheilkunde_Schwerpunkt_Radiologie,26.0
337832,ID15,Dermatologie,1.0
337840,ID23,Dermatologie,58.0
337855,ID38,Dermatologie,47.0
337884,ID67,Dermatologie,18.0
337963,ID146,Dermatologie,3.0
337972,ID155,Dermatologie,67.0
338006,ID189,Dermatologie,36.0
338025,ID208,Dermatologie,7.0
338034,ID217,Dermatologie,3.0
338088,ID271,Dermatologie,54.0
338104,ID287,Dermatologie,47.0
338145,ID328,Dermatologie,29.0
338188,ID371,Dermatologie,41.0
338206,ID389,Dermatologie,37.0
338230,ID413,Dermatologie,45.0
338245,ID428,Dermatologie,68.0
338260,ID443,Dermatologie,33.0
338271,ID454,Dermatologie,3.0
338277,ID460,Dermatologie,46.0
338280,ID463,Dermatologie,46.0
338292,ID475,Dermatologie,28.0
338294,ID477,Dermatologie,18.0
338311,ID494,Dermatologie,43.0
338318,ID501,Dermatologie,35.0
338341,ID524,Dermatologie,43.0
338344,ID527,Dermatologie,55.0
338367,ID550,Dermatologie,50.0
338383,ID566,Dermatologie,48.0
338442,ID625,Dermatologie,22.0
338462,ID645,Dermatologie,42.0
338491,ID674,Dermatologie,54.0
338499,ID682,Dermatologie,20.0
338500,ID683,Dermatologie,24.0
338581,ID764,Dermatologie,51.0
338588,ID771,Dermatologie,54.0
338623,ID806,Dermatologie,34.0
338653,ID836,Dermatologie,35.0
338680,ID863,Dermatologie,65.0
338694,ID877,Dermatologie,37.0
338713,ID896,Dermatologie,84.0
338719,ID902,Dermatologie,44.0
338732,ID915,Dermatologie,10.0
338784,ID967,Dermatologie,35.0
338795,ID978,Dermatologie,62.0
338826,ID1009,Dermatologie,27.0
338834,ID1017,Dermatologie,50.0
338853,ID1036,Dermatologie,26.0
338862,ID1045,Dermatologie,1.0
338865,ID1048,Dermatologie,15.0
338908,ID1091,Dermatologie,26.0
338917,ID1100,Dermatologie,1.0
338919,ID1102,Dermatologie,1.0
338953,ID1136,Dermatologie,26.0
338983,ID1166,Dermatologie,30.0
338997,ID1180,Dermatologie,81.0
339061,ID1244,Dermatologie,10.0
339142,ID1325,Dermatologie,51.0
339148,ID1331,Dermatologie,50.0
339199,ID1382,Dermatologie,99.0
339241,ID1424,Dermatologie,1.0
339252,ID1435,Dermatologie,40.0
339291,ID1474,Dermatologie,31.0
339320,ID1503,Dermatologie,48.0
339326,ID1509,Dermatologie,59.0
339370,ID1553,Dermatologie,45.0
339415,ID1598,Dermatologie,9.0
339421,ID1604,Dermatologie,17.0
339477,ID1660,Dermatologie,89.0
339485,ID1668,Dermatologie,21.0
339491,ID1674,Dermatologie,29.0
339577,ID1760,Dermatologie,160.0
339587,ID1770,Dermatologie,66.0
339618,ID1801,Dermatologie,55.0
339770,ID1953,Dermatologie,47.0
339779,ID1962,Dermatologie,80.0
339781,ID1964,Dermatologie,60.0
339804,ID1987,Dermatologie,34.0
339838,ID2021,Dermatologie,31.0
339849,ID2032,Dermatologie,68.0
339866,ID2049,Dermatologie,132.0
339893,ID2076,Dermatologie,60.0
339895,ID2078,Dermatologie,42.0
339931,ID2114,Dermatologie,1.0
339932,ID2115,Dermatologie,43.0
340009,ID2192,Dermatologie,37.0
340017,ID2200,Dermatologie,10.0
340018,ID2201,Dermatologie,64.0
340032,ID2215,Dermatologie,35.0
340040,ID2223,Dermatologie,22.0
340048,ID2231,Dermatologie,1.0
340070,ID2253,Dermatologie,34.0
340073,ID2256,Dermatologie,10.0
340102,ID2285,Dermatologie,25.0
340125,ID2308,Dermatologie,3.0
340143,ID2326,Dermatologie,26.0
340146,ID2329,Dermatologie,30.0
340153,ID2336,Dermatologie,5.0
340242,ID2425,Dermatologie,24.0
340255,ID2438,Dermatologie,30.0
340257,ID2440,Dermatologie,17.0
340259,ID2442,Dermatologie,1.0
340302,ID2485,Dermatologie,30.0
340320,ID2503,Dermatologie,53.0
340326,ID2509,Dermatologie,13.0
340344,ID2527,Dermatologie,23.0
340358,ID2541,Dermatologie,18.0
340364,ID2547,Dermatologie,19.0
340367,ID2550,Dermatologie,51.0
340371,ID2554,Dermatologie,12.0
340382,ID2565,Dermatologie,17.0
340416,ID2599,Dermatologie,54.0
340443,ID2626,Dermatologie,46.0
340451,ID2634,Dermatologie,31.0
340457,ID2640,Dermatologie,41.0
340473,ID2656,Dermatologie,13.0
340479,ID2662,Dermatologie,24.0
340513,ID2696,Dermatologie,59.0
340516,ID2699,Dermatologie,34.0
340517,ID2700,Dermatologie,39.0
340521,ID2704,Dermatologie,5.0
340528,ID2711,Dermatologie,28.0
340571,ID2754,Dermatologie,15.0
340572,ID2755,Dermatologie,70.0
343363,ID8,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
343378,ID23,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",25.0
343393,ID38,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",18.0
343443,ID88,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343463,ID108,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343487,ID132,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343490,ID135,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
343493,ID138,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
343505,ID150,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",3.0
343544,ID189,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",37.0
343559,ID204,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",14.0
343562,ID207,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343563,ID208,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",9.0
343584,ID229,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",20.0
343601,ID246,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343626,ID271,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",22.0
343632,ID277,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",22.0
343642,ID287,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",37.0
343644,ID289,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343674,ID319,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343683,ID328,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343719,ID364,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",14.0
343740,ID385,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343744,ID389,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",26.0
343751,ID396,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",23.0
343752,ID397,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343774,ID419,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
343785,ID430,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
343815,ID460,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",26.0
343849,ID494,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",25.0
343857,ID502,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",33.0
343870,ID515,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",50.0
343883,ID528,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",23.0
343889,ID534,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",28.0
343912,ID557,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",33.0
343967,ID612,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
344000,ID645,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",32.0
344005,ID650,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",1.0
344029,ID674,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",30.0
344035,ID680,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",4.0
344037,ID682,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",24.0
344099,ID744,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
344119,ID764,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",34.0
344126,ID771,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",18.0
344161,ID806,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",30.0
344186,ID831,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
344188,ID833,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",3.0
344218,ID863,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",4.0
344232,ID877,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",15.0
344242,ID887,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",4.0
344255,ID900,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",37.0
344258,ID903,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",28.0
344273,ID918,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",5.0
344276,ID921,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",2.0
344291,ID936,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",15.0
344335,ID980,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",29.0
344372,ID1017,"Zahn-_und_Kieferheilkunde,_Mund-_und_Kieferchirurgie",6.0
